alpha_2,alpha_3,analytics_storage,brand,browser,current_progress,engagement_time_msec,event_origin,event_time,event_type,flag,ga_session_id,install_store,localization_id,location,model,model_number,name,numeric,official_name,os,place,selection,session_number,specification,state,user_action_detail,user_id,user_params/brand,user_params/campaign_name,user_params/context,user_params/dclid,user_params/gclid,user_params/is_active_user,user_params/marketing_id,user_params/medium,user_params/model,user_params/model_number,user_params/os,user_params/source,user_params/specification,user_params/srsltid,user_params/term,user_params/transaction_id,value
NO,NOR,Yes,Google,,,13485.0,auto,1703268588603,Swipe,🇳🇴,{{ga-sid}},Null,en,Profile,MP,12,Norway,578,Kingdom of Norway,Android,34.0,,,,0.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,73.0
IT,ITA,Yes,Google,,,52676.0,auto,1703268672144,Search Initiated,🇮🇹,,Null,en,,MP,8,Italy,380,Italian Republic,Android,-1.0,,-1,Pro,3.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,63.0
NL,NLD,Yes,Samsung,,,43299.0,auto,1703268715664,Content Shared,🇳🇱,,Null,es,Settings,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,X,1.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,65.0
NL,NLD,Yes,Google,,,77391.0,auto,1703268773641,Scroll,🇳🇱,,Null,es,Profile,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,Ultra,2.0,Searched,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,61.0
NL,NLD,Yes,Xiaomi,,,11196.0,auto,1703268827289,Long Press,🇳🇱,,Null,en,Settings,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,3.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,65.0
NO,NOR,Yes,Google,,,73558.0,auto,1703268878155,Content Viewed,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,3.0,,-1,,1.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,73.0
NL,NLD,Yes,Samsung,,,86831.0,auto,1703268897725,Double Tap,🇳🇱,,Null,en,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,X,5.0,Viewed User Profile,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,81.0
NL,NLD,Yes,Google,,,49916.0,auto,1703268968191,App Closed,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,5.0,Viewed User Profile,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,69.0
NL,NLD,Yes,Samsung,,,82587.0,auto,1703269003157,Content Viewed,🇳🇱,,Null,es,Profile,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,X,5.0,Shared Content,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,52.0
NL,NLD,Yes,Xiaomi,,,92622.0,auto,1703269003474,Scroll,🇳🇱,,Null,en,Home Screen,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,SE,3.0,Searched,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,62.0
NO,NOR,Yes,Google,,,70855.0,auto,1703269173746,Content Viewed,🇳🇴,,Null,es,Feed,MP,12,Norway,578,Kingdom of Norway,Android,34.0,,-1,,3.0,Viewed User Profile,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,89.0
NL,NLD,Yes,Samsung,,,6883.0,auto,1703269296726,Search Initiated,🇳🇱,,Null,en,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,X,2.0,Clicked Advertisement,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,68.0
NL,NLD,Yes,Google,,,13362.0,auto,1703269358276,Content Viewed,🇳🇱,,Null,en,Home Screen,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,Ultra,4.0,Clicked Advertisement,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,21.0
NO,NOR,Yes,Google,,,89668.0,auto,1703269379764,Swipe,🇳🇴,,Null,es,Content Page,MP,12,Norway,578,Kingdom of Norway,Android,34.0,TRUE,-1,,1.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,66.0
IT,ITA,Yes,Google,,,66814.0,auto,1703269434465,Long Press,🇮🇹,,Null,en,Notifications,MP,8,Italy,380,Italian Republic,Android,34.0,,,Pro,0.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,38.0
NL,NLD,Yes,Google,,,23159.0,auto,1703269521176,Content Shared,🇳🇱,,Null,es,Home Screen,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,3.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,87.0
NL,NLD,Yes,Google,,,86435.0,auto,1703269589938,Long Press,🇳🇱,,Null,en,Feed,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,Ultra,4.0,Checked Notifications,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,80.0
NL,NLD,Yes,Xiaomi,,,64884.0,auto,1703269632697,Scroll,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,SE,1.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,28.0
NL,NLD,Yes,Google,,,26976.0,auto,1703269636827,App Closed,🇳🇱,,Null,es,Content Page,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,3.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,67.0
NO,NOR,Yes,Google,,,10925.0,auto,1703269703533,Content Shared,🇳🇴,,Null,es,Settings,MP,12,Norway,578,Kingdom of Norway,Android,3.0,,,,7.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,78.0
NL,NLD,Yes,Google,,,93967.0,auto,1703269724022,Content Shared,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,3.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,20.0
NL,NLD,Yes,Xiaomi,,,97775.0,auto,1703269739603,Double Tap,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,1.0,Toggled Dark Mode,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,76.0
NL,NLD,Yes,Samsung,,,81153.0,auto,1703269787323,Double Tap,🇳🇱,,Null,es,Content Page,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,X,4.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,39.0
NL,NLD,Yes,Google,,,10302.0,auto,1703269799788,Click,🇳🇱,,Null,es,Settings,MP,10,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,,3.0,Viewed Article,FWglOyBkIK17Utjr,Google,,,,,,C6zs6v0hfHiP,,MP,10,Android,,,,,,53.0
NL,NLD,Yes,Google,,,7531.0,auto,1703269836166,Search Initiated,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,TRUE,,Ultra,6.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,58.0
IT,ITA,Yes,Google,,,82887.0,auto,1703269840051,Long Press,🇮🇹,,Null,en,Notifications,MP,8,Italy,380,Italian Republic,Android,8.0,,-1,Pro,1.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,65.0
NL,NLD,Yes,Google,,,92501.0,auto,1703269941191,Content Viewed,🇳🇱,,Null,es,Notifications,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,Ultra,0.0,Searched,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,39.0
GB,GBR,Yes,Xiaomi,,,74552.0,auto,1703269996564,Double Tap,🇬🇧,{{ga-sid}},Null,en,,N,9,United Kingdom,826,United Kingdom of Great Britain and Northern Ireland,Android,8.0,,,X,9.0,,c0bTLEgGuI1xvPOU,Xiaomi,,,,,,s5O6GqjMr8TQ,,N,9,Android,,X,,,,87.0
NL,NLD,Yes,Google,,,41302.0,auto,1703270018108,Long Press,🇳🇱,,Null,en,Feed,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,Ultra,5.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,95.0
NL,NLD,,Google,,,,,1703270054402,,🇳🇱,,,,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,,,,Ultra,,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,
NL,NLD,Yes,Google,,,94684.0,auto,1703270096468,App Closed,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,Ultra,7.0,Searched,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,36.0
NO,NOR,Yes,Google,,,8223.0,auto,1703270100703,App Closed,🇳🇴,,Null,es,Home Screen,MP,12,Norway,578,Kingdom of Norway,Android,34.0,,,,3.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,59.0
NL,NLD,Yes,Google,,,88412.0,auto,1703270112203,Search Initiated,🇳🇱,,Null,es,Profile,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,Ultra,5.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,89.0
NL,NLD,Yes,Xiaomi,,,70052.0,auto,1703270133169,Search Initiated,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,SE,1.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,65.0
NL,NLD,Yes,Google,,,18381.0,auto,1703270140134,Scroll,🇳🇱,{{ga-sid}},Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,TRUE,,Ultra,4.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,77.0
NL,NLD,Yes,Samsung,,,23049.0,auto,1703270262889,Search Initiated,🇳🇱,{{ga-sid}},Null,es,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,X,5.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,21.0
NL,NLD,Yes,Google,,,23059.0,auto,1703270268665,App Closed,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,2.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,60.0
NO,NOR,Yes,Google,,,42067.0,auto,1703270270939,Content Viewed,🇳🇴,,Null,en,,MP,12,Norway,578,Kingdom of Norway,Android,-1.0,,-1,,0.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,92.0
NL,NLD,Yes,Xiaomi,,,92717.0,auto,1703270294315,Content Viewed,🇳🇱,,Null,en,Profile,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,TRUE,-1,SE,6.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,80.0
NL,NLD,Yes,Google,,,54282.0,auto,1703270472775,Double Tap,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,Ultra,5.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,93.0
NL,NLD,,Google,,,,,1703270513558,,🇳🇱,,,,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,,,,Ultra,,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,
NL,NLD,Yes,Google,,,24371.0,auto,1703270526916,Content Shared,🇳🇱,,Null,en,Notifications,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,0.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,48.0
GB,GBR,Yes,Xiaomi,,,45257.0,auto,1703270829530,Long Press,🇬🇧,,Null,en,,MP,15,United Kingdom,826,United Kingdom of Great Britain and Northern Ireland,Android,34.0,,-1,X,8.0,,lq3WlPHSXBcDXrGG,Xiaomi,,,,,,sTq4QiL5KfoK,,MP,15,Android,,X,,,,59.0
NL,NLD,Yes,Google,,,83570.0,auto,1703270876016,Content Shared,🇳🇱,,Null,es,Notifications,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,3.0,Shared Content,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,20.0
GB,GBR,Yes,Xiaomi,,,48549.0,auto,1703270901396,App Closed,🇬🇧,,Null,es,Settings,N,9,United Kingdom,826,United Kingdom of Great Britain and Northern Ireland,Android,34.0,,,X,9.0,,c0bTLEgGuI1xvPOU,Xiaomi,,,,,,s5O6GqjMr8TQ,,N,9,Android,,X,,,,51.0
NL,NLD,Yes,Google,,,37964.0,auto,1703270957532,App Closed,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,Ultra,6.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,84.0
NL,NLD,Yes,Google,,,90324.0,auto,1703271128882,App Opened,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,Ultra,4.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,92.0
NL,NLD,Yes,Google,,,79489.0,auto,1703271145103,App Closed,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,5.0,Clicked Advertisement,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,31.0
IT,ITA,Yes,Google,,,42101.0,auto,1703271176818,Scroll,🇮🇹,,Null,en,Search Results,MP,8,Italy,380,Italian Republic,Android,8.0,,,Pro,5.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,47.0
GB,GBR,Yes,Xiaomi,,,54327.0,auto,1703271207962,Click,🇬🇧,,Null,es,,N,9,United Kingdom,826,United Kingdom of Great Britain and Northern Ireland,Android,8.0,,,X,6.0,,c0bTLEgGuI1xvPOU,Xiaomi,,,,,,s5O6GqjMr8TQ,,N,9,Android,,X,,,,93.0
NL,NLD,Yes,Samsung,,,30081.0,auto,1703271230967,Click,🇳🇱,,Null,es,Feed,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,X,3.0,Toggled Dark Mode,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,52.0
NL,NLD,Yes,Google,,,7513.0,auto,1703271276540,App Opened,🇳🇱,,Null,es,Search Results,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,Ultra,6.0,Clicked Advertisement,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,37.0
NL,NLD,Yes,Google,,,19802.0,auto,1703271292437,Search Initiated,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,Ultra,2.0,Checked Notifications,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,26.0
NL,NLD,Yes,Google,,,41735.0,auto,1703271301736,Search Initiated,🇳🇱,{{ga-sid}},Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,Ultra,3.0,Shared Content,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,73.0
NL,NLD,Yes,Samsung,,,40103.0,auto,1703271319439,Content Shared,🇳🇱,,Null,es,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,X,0.0,Searched,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,31.0
NL,NLD,Yes,Google,,,47134.0,auto,1703271377960,Click,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,Ultra,8.0,Searched,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,81.0
NO,NOR,Yes,Google,,,810.0,auto,1703271447334,App Opened,🇳🇴,,Null,en,,MP,12,Norway,578,Kingdom of Norway,Android,34.0,TRUE,,,6.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,39.0
NO,NOR,Yes,Google,,,24205.0,auto,1703271514914,Swipe,🇳🇴,,Null,en,,MP,12,Norway,578,Kingdom of Norway,Android,8.0,,-1,,0.0,Checked Notifications,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,93.0
NL,NLD,Yes,Xiaomi,,,3070.0,auto,1703271649025,Scroll,🇳🇱,,Null,en,Search Results,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,0.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,86.0
NL,NLD,Yes,Google,,,80003.0,auto,1703271654383,App Opened,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,Ultra,1.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,38.0
NO,NOR,Yes,Google,,,32560.0,auto,1703271675188,App Opened,🇳🇴,,Null,en,,MP,12,Norway,578,Kingdom of Norway,Android,-1.0,,,,1.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,90.0
NL,NLD,Yes,Xiaomi,,,54709.0,auto,1703271738268,Search Initiated,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,5.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,44.0
NL,NLD,Yes,Xiaomi,,,15765.0,auto,1703271770364,Long Press,🇳🇱,,Null,es,Feed,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,0.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,45.0
NL,NLD,Yes,Google,,,26905.0,auto,1703271771642,App Closed,🇳🇱,,Null,en,Home Screen,MP,10,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,,2.0,,FWglOyBkIK17Utjr,Google,,,,,,C6zs6v0hfHiP,,MP,10,Android,,,,,,59.0
IT,ITA,Yes,Google,,,19303.0,auto,1703271775291,Long Press,🇮🇹,,Null,es,,MP,8,Italy,380,Italian Republic,Android,8.0,,-1,Pro,9.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,68.0
NL,NLD,Yes,Google,,,73208.0,auto,1703271964938,Long Press,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,6.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,86.0
NL,NLD,Yes,Xiaomi,,,6552.0,auto,1703272012187,Content Shared,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,SE,4.0,Viewed User Profile,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,65.0
NL,NLD,Yes,Google,,,47862.0,auto,1703272014802,App Closed,🇳🇱,,Null,es,Content Page,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,Ultra,9.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,41.0
NL,NLD,Yes,Google,,,7380.0,auto,1703272086701,Click,🇳🇱,,Null,es,Home Screen,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,3.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,22.0
NL,NLD,Yes,Google,,,18349.0,auto,1703272095678,Long Press,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,4.0,Clicked Advertisement,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,37.0
NL,NLD,,Google,,,,,1703272358470,,🇳🇱,,,,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,,,,Ultra,,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,
NL,NLD,Yes,Xiaomi,,,5219.0,auto,1703272363202,Content Shared,🇳🇱,,Null,en,Home Screen,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,7.0,Clicked Advertisement,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,76.0
NL,NLD,Yes,Google,,,39650.0,auto,1703272387036,App Opened,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,Ultra,3.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,75.0
NL,NLD,Yes,Google,,,2195.0,auto,1703272410650,Scroll,🇳🇱,,Null,en,,MP,10,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,,6.0,,FWglOyBkIK17Utjr,Google,,,,,,C6zs6v0hfHiP,,MP,10,Android,,,,,,58.0
NL,NLD,Yes,Google,,,39282.0,auto,1703272574380,Search Initiated,🇳🇱,,Null,es,Notifications,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,Ultra,1.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,92.0
NO,NOR,Yes,Google,,,74731.0,auto,1703272625989,Click,🇳🇴,,Null,es,Search Results,MP,12,Norway,578,Kingdom of Norway,Android,34.0,,-1,,4.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,91.0
NL,NLD,Yes,Xiaomi,,,36316.0,auto,1703272638611,App Closed,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,SE,7.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,77.0
NL,NLD,Yes,Xiaomi,,,90760.0,auto,1703272702769,Double Tap,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,2.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,91.0
SE,SWE,Yes,Google,,,55205.0,auto,1703272708064,Swipe,🇸🇪,,Null,en,,MP,14,Sweden,752,Kingdom of Sweden,Android,34.0,,,,0.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,20.0
NL,NLD,Yes,Google,,,83199.0,auto,1703272727990,Click,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,Ultra,0.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,86.0
IT,ITA,Yes,Google,,,73365.0,auto,1703272816189,Swipe,🇮🇹,,Null,es,,MP,8,Italy,380,Italian Republic,Android,3.0,,,Pro,3.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,39.0
NL,NLD,Yes,Xiaomi,,,13663.0,auto,1703272844675,App Closed,🇳🇱,,Null,en,Content Page,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,0.0,Toggled Dark Mode,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,26.0
NL,NLD,Yes,Xiaomi,,,40881.0,auto,1703272861174,App Opened,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,4.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,71.0
NL,NLD,Yes,Xiaomi,,,62982.0,auto,1703272899582,Content Viewed,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,SE,5.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,31.0
NL,NLD,Yes,Samsung,,,32642.0,auto,1703272952636,App Opened,🇳🇱,,Null,es,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,X,1.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,89.0
NL,NLD,Yes,Google,,,99978.0,auto,1703273134921,Content Viewed,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,2.0,Clicked Advertisement,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,36.0
NL,NLD,Yes,Xiaomi,,,65626.0,auto,1703273154308,Click,🇳🇱,{{ga-sid}},Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,SE,7.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,70.0
NL,NLD,Yes,Google,,,94563.0,auto,1703273185783,App Closed,🇳🇱,,Null,en,Feed,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,4.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,31.0
